,track_id,track_name,first_genre,position,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
394,4Y3PoKFcSQT3vkCTW7RWyz,Gloaming - Original Mix,3,27,-3.744562853700675,1.3919520838437436,0.2207404170793858,0.30557226418058114,2.045617657635111,-0.5253142970674562,-0.651965349041431,-0.019954490342432057,0.03885154875281818,-1.587992704726327
395,4Y7XAxTANhu3lmnLAzhWJW,Fireball (feat. John Ryan),3,49,0.3099331057025519,-0.6104702798668913,0.92064310028496,1.3017635420311646,-0.512932525730787,-0.8240224233057757,0.4651222437586491,-0.2772579516215439,0.0037871884190651423,1.570064082783224
396,4Yf5bqU3NK4kNOypcrLYwU,Faint,4,18,0.6317184993059826,-0.5106524754516819,-0.17693156201469018,1.4771230553606678,-0.5131788748777659,-0.6522462489295412,0.6996239254061853,0.5287528909395294,0.4149903571931964,0.6582678846699828
397,4Z4eU8yoBtBGIQPQrhCFr2,The Lady Is A Tramp - Remastered 1998,5,23,-0.977208468711171,0.5592179144129922,-0.19283844117845325,-1.642037649819436,-0.5131788748777659,0.13594796712424315,-0.6034564266856168,-0.5376614546028138,0.1783650981617544,0.8082077039152714
398,4ak7xjvBeBOcJGWFDX9w5n,Rodeo,2,43,-0.7197801538284264,-0.47756370050741365,0.6290169822826371,0.35407595935682684,-0.5129772902299449,2.248946926265536,0.4357152804652281,-0.6430628724761849,0.5827379865237168,0.8446795518398011
399,4bJygwUKrRgq1stlNXcgMg,All The Things She Said,4,45,0.5673614205852965,-0.7475129560944024,-0.32009347448855774,0.9323892479966783,-0.4958795619773685,-0.4873107186656345,0.41648765061952975,-0.4105597448143368,1.9298248248423264,-0.27379045117910833
400,4cAL81CdyZfjFLJnUO0u6v,"16 Waltzes, Op. 39 (1867 Version): No. 3 In G Sharp Minor",5,37,-1.2989938623146016,1.8827689121837228,-1.592643807589602,-2.1530800443033105,2.112042398321111,-0.5275945117715657,-4.098737922753636,-0.34235882736686135,0.047237239555876026,0.9905669435379194
401,4cktbXiXOapiLBMprHFErI,Memories,2,50,0.5673614205852965,1.4581296337322802,0.9948752030491875,-0.9592548638769013,-0.5131788748777659,-0.6613671077459783,0.23124891602763897,-0.28190801417478084,-1.0751604238179018,0.5934290439152633
402,4e9eGQYsOiBcftrWXwsVco,Aerials,4,33,0.6317184993059826,-0.8583189911890207,-1.1843672423863503,1.2607219538051107,-0.41325296062839173,-0.7556159821824965,0.6112773647426173,-0.26640780566399097,-1.4710461815687057,-0.8978642934432824
403,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,2,24,-0.011852287900878817,0.341383479363226,-0.04437423564999859,0.04439852092387366,-0.24228145416703475,-0.868106574251889,0.5351208700596553,-0.27570793077046496,-0.09964760257510197,-0.022539943254570736
404,4hHbeIIKO5Y5uLyIEbY9Gn,Come Fly With Me - Remastered 1998,5,6,-0.3979947602249957,1.4746740212044143,-0.49506914528995144,-0.9182132756508472,-0.5131788748777659,-0.03126777784377275,-0.28839977293943614,-0.4260599533251267,0.38070370205488757,0.20439599938694708
405,4hbvrHgfZ8lqFrPx1Ztd6j,"Chopin: Nocturne No. 8 in D-Flat Major, Op. 27 No. 2",5,18,-0.8484943112697987,1.8662245247115885,-1.2108787076592886,-2.058796322987639,2.11493043052485,-0.5724387342857153,-1.9261414209730334,-0.5609117673689985,-0.5301243348885193,-1.5227486212168904
