,track_id,track_name,first_genre,position,seeded_cluster,k_means_cluster,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
209,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,1,14,3,1,0.9535038929094132,-0.8112088478621187,-0.0761879939775252,1.1861008843031942,-0.509568834623092,-0.5800394499660801,0.1813576150554675,-0.3082583686431236,-1.2996129058771635,1.732161184670023
210,2WsuSYJNXGKXVYkHPnq2yp,Ransom (with Juice WRLD) - Remix,2,49,1,1,-0.0118522879008788,-0.828028975125455,0.5123665350817079,0.3242275315560602,-0.5131788748777659,-0.7008908292838735,0.3339219459880018,3.334290631392496,1.9320903138899272,0.005827049575619
211,2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),2,38,3,1,0.1168618695404934,0.1456082276096387,0.7403651364289778,0.5779391678625757,-0.5092222707586432,-0.0616706405652304,0.663053727464367,-0.508211058432313,-1.0090554822050883,0.3421785359907259
212,2XxC430QMotGdympDP1aBo,"The Well-Tempered Clavier, Book 1: Prelude & Fugue No. 1 in C Major, BWV 846",5,49,4,2,-1.5564221771973463,1.8717393205356332,-1.3381337409693932,-1.8024729492485565,1.9329844016892843,-0.2744906796154326,-2.0956713076517723,-0.4524103077934694,-0.0546421410474016,-1.1936915043866898
213,2YBDTmzBMAYsvFYFgjSy83,Hurt Me Soul,2,17,3,1,-1.5564221771973463,-0.6140548971525203,0.7933880669748548,0.182447499502419,-0.5131788748777659,-0.3048935423368901,0.4324478400992925,0.0807968649777021,-0.1310094099131504,0.2368154197643068
214,2YIaZvqivJGIFvyeDR2YUr,"Lyric Pieces, Book 1, Op. 12: Arietta",5,36,4,2,-1.6207792559180323,1.8855263100957451,-0.8503227799473266,-2.1031958593412794,2.195795332229546,0.7972102313159427,-2.7986736694611594,-0.5175111835387869,-0.3924028887560434,-0.4156254153300571
215,2YpeDb67231RjR0MgVLzsG,Old Town Road (feat. Billy Ray Cyrus) - Remix,2,2,3,1,0.1812189482611796,-0.7138727015677295,1.541011387671718,0.1302127508510775,-0.5131788748777659,-0.4265049932227199,0.44250150276371,0.4357516398747901,0.446132378280358,0.7717358559907418
216,2Z8WuEywRWYTKe1NybPQEW,Ride,4,13,3,1,0.6960755780266688,-0.8378177377131344,0.3055771059527881,0.4809317775100843,-0.5131788748777659,-0.4265049932227199,0.4682640133412795,-0.5361114337517346,-1.6182353431239884,0.4759086450473343
217,2ZRo7axmMPeSVUvDbGkJah,Hope,2,7,0,1,0.5673614205852965,0.961798009568256,0.0245555740596407,-0.4742179121144449,-0.5122229362183283,-0.175681375770696,0.3770270246616914,-0.2106070550251474,0.7842312586826716,-0.9059691485376224
218,2ZjhhB3kZP6Zufmjuv2TWC,"String Quartet No. 13 in B-Flat Major, Op. 130: II. Presto",5,34,4,2,-1.427708019755974,1.65666228339789,-1.1684603632225876,-1.875601597360434,2.1755791068033723,-0.4873107186656348,-1.8482255353237984,-0.4648104746021013,1.3096894646484645,0.6947397325945125
219,2aQpISWUBToaF84DDiTeRV,Be My Lover (feat. La Bouche) - 2023 Mix,3,19,0,1,-0.0118522879008788,-0.7651603027313454,0.0086486948958777,1.4510056810349972,-0.5104496844452324,2.1349361910600706,0.4730395031068778,-0.4849607456661282,0.1067147803727247,-1.3517361787263182
220,2aWVaW1p2kUc5yuKwBmRJi,I WANNA SEE SOME ASS (feat. jetsonmade),2,19,3,1,-0.6554230751077402,-0.3645103861144971,1.6523595418180594,0.3988486010579762,-0.5118763723538795,-0.2592892482547038,0.1919139608531057,-0.37490926523952,-0.503682358243394,1.687584481651153
221,2cFsO1qC65joLn2GzRViBI,"Hungarian Dance No. 5 in G Minor, WoO 1, No. 5",5,29,4,2,-1.1702797048732294,1.7779877915268731,-1.2957153965326915,-1.6345755428692443,2.019625367801458,-0.4759096451450882,-1.248147545041384,-0.4880607873682861,-0.0546421410474016,-0.8573400179715829
222,2d6ml9Qkx8r4EjuUyrdpRV,"Nocturne No. 1 in B-Flat Minor, Op. 9 No. 1",5,31,4,2,-0.591065996387054,1.874496718447656,-1.7305034270088815,-2.123716653454306,2.0773860118762415,-0.510112865706728,-2.3182342648853123,-0.4958108916236811,-1.6078546694282678,-1.662962614348971
223,2dGxjfhFXDIUX9h5ImyKkE,Sexy Bitch (feat. Akon),3,14,3,1,0.4386472631439241,-0.6482466312615975,1.1963623391235183,0.1600611786518441,-0.5113998470402626,-0.2896921109761613,0.510615067315138,-0.3919594946013889,0.2422383639963343,1.4282291186322758
224,2dXME00xUY1CRcMZsM3Y4q,"Paris, Tokyo",2,2,1,1,-0.977208468711171,-0.6140548971525203,0.7774811878110917,0.2085648738280898,-0.5131788748777659,0.0295379475991417,0.1813576150554675,1.6757683207379797,-1.1102924106903895,-0.3953632775942073
225,2e7s0oEzUoJtDSPtYJuVvD,Lean On (feat. MØ & DJ Snake),3,35,3,1,-0.0762093666215649,-0.736483364446313,0.4540413114812434,0.6450981304143005,-0.5129694925429948,-0.2440878168939751,0.4707774290073839,-0.3284086397071505,0.1075262988375368,-0.0346972258960806
226,2eAvDnpXP5W0cVtiI0PUxV,Dandelions,1,24,3,1,0.7604326567473548,-0.8175508630597702,0.1146945559876314,0.4025796545330721,-0.5131788748777659,-0.628684030320412,0.7694968809238864,-0.743814227796319,-0.1990924277839434,0.0220367597642988
227,2epbL7s3RFV81K5UhTgZje,Lemon Tree,4,30,0,1,0.1168618695404934,0.914922245063876,0.4010183809353665,-0.3995968426125286,-0.5131788748777659,-0.3580985520994406,0.030427004305901,-0.503560995879076,0.687288615407001,0.7879455661794217
228,2f2egGUYIOUjcFG3EDFg2F,Masquerade Suite: Maskarad (Masquerade): I. Waltz,5,51,4,2,-0.8484943112697987,1.4498574399962127,-1.52901629093455,-1.212966500183417,2.2333397508781547,-0.5253142970674566,-1.0805027201122233,-0.6911135188596335,-0.9648953524115664,-0.9991749821225314
229,2fHh8rJLuuui0SO4K5pk3A,Before One - Original Mix,3,4,2,0,-3.1653491452145,-0.7152514005237407,1.334221958542798,-0.0861883507044796,1.927208337281806,-0.221285669852882,-0.6586259005566075,-0.4431101826869955,0.1741046262214906,0.6015338990096032
230,2hrUO4drrO63i7FYbCLBl2,Rockabye (feat. Sean Paul & Anne-Marie),3,13,3,1,0.3099331057025519,0.1952413900260411,0.687342205883101,0.5443596865867133,-0.5131788748777659,1.7396989756811236,0.5469339236903458,-0.2648577848129119,-0.704837497708677,1.391757270707746
231,2kesshaL9f5Fk5Ai0S3ZLT,Beethoven Moonlight Sonata,5,28,4,2,-2.1999929644042076,1.877254116359678,-1.6085506867533652,-1.2166975536585127,2.109154366117372,-0.4569078559441774,-0.7351594075894851,-0.4074597031121787,2.028153812162052,-0.9870176994810216
232,2kyEgPaAW8wdpvevPnkf0Z,Ave Maria,5,9,4,2,-0.977208468711171,1.877254116359678,-2.4144992310506925,-2.1065538074688654,2.0513937220425893,-0.8529051428911606,-2.598731453222559,-0.4555103494956274,-1.3941548070277656,-1.250425490047069
233,2mdEsXPu8ZmkHRRtAdC09e,Cinnamon Girl,1,36,0,2,0.8891468141887272,1.383679890107676,-1.5555277562074885,-0.921944329125943,0.6824664574702374,-0.221285669852882,-0.1926386360608604,-0.5872621218373414,-1.0504429239105018,-1.2706876277829189
234,2nLtzopw4rPReszdYBJU6h,Numb,4,4,0,1,0.9535038929094132,-0.8511083956490822,-0.526882903617478,1.066707173100128,-0.5131788748777659,2.3933605241924587,0.6152988298083844,-0.4927108499215231,-0.4319644139156302,-0.962703134198002
235,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,1,11,0,1,0.9535038929094132,-0.1384037573286639,-1.3964589645698575,-0.6271911045933736,-0.5130723064894479,-0.449307140263813,0.0202476708581784,-0.5748619550287094,-0.2996192776125341,-1.2058487870281998
