user,position,user_seed_genre,cont_drift,cat_drift,total_drift
26af6215d5dc41ba90ab08372ec96e71_Mo2F,2,2,1.1168424297879542,1.0,2.1168424297879542
26af6215d5dc41ba90ab08372ec96e71_Mo2F,3,2,2.1669376614615543,0.5,2.6669376614615543
26af6215d5dc41ba90ab08372ec96e71_Mo2F,4,2,4.3641799125756835,0.5,4.8641799125756835
26af6215d5dc41ba90ab08372ec96e71_Mo2F,5,2,5.6592830706666115,0.5,6.1592830706666115
26af6215d5dc41ba90ab08372ec96e71_Mo2F,6,2,2.4838742829995812,1.0,3.4838742829995812
26af6215d5dc41ba90ab08372ec96e71_Mo2F,7,2,1.9668388329725106,0.5,2.4668388329725106
26af6215d5dc41ba90ab08372ec96e71_Mo2F,8,2,3.9598983095360913,0.5,4.459898309536092
26af6215d5dc41ba90ab08372ec96e71_Mo2F,9,2,1.7608878246301753,0.5,2.260887824630175
26af6215d5dc41ba90ab08372ec96e71_Mo2F,10,2,2.6289586788996653,0.0,2.6289586788996653
26af6215d5dc41ba90ab08372ec96e71_Mo2F,11,2,2.954880394123408,0.5,3.454880394123408
26af6215d5dc41ba90ab08372ec96e71_Mo2F,12,2,2.7038454234643914,0.5,3.2038454234643914
26af6215d5dc41ba90ab08372ec96e71_Mo2F,13,2,4.620593918683643,1.0,5.620593918683643
26af6215d5dc41ba90ab08372ec96e71_Mo2F,14,2,1.7484809019764294,1.0,2.7484809019764294
26af6215d5dc41ba90ab08372ec96e71_Mo2F,15,2,1.6272489861850175,0.5,2.1272489861850175
26af6215d5dc41ba90ab08372ec96e71_Mo2F,16,2,2.2177747259698877,1.0,3.2177747259698877
26af6215d5dc41ba90ab08372ec96e71_Mo2F,17,2,3.4580689780897393,0.5,3.9580689780897393
26af6215d5dc41ba90ab08372ec96e71_Mo2F,18,2,5.546782179977354,0.5,6.046782179977354
26af6215d5dc41ba90ab08372ec96e71_Mo2F,19,2,4.292711034107736,1.0,5.292711034107736
26af6215d5dc41ba90ab08372ec96e71_Mo2F,20,2,1.0471672392578728,0.0,1.0471672392578728
26af6215d5dc41ba90ab08372ec96e71_Mo2F,21,2,4.73671199063633,0.5,5.23671199063633
26af6215d5dc41ba90ab08372ec96e71_Mo2F,22,2,1.9186097523483938,0.0,1.9186097523483938
26af6215d5dc41ba90ab08372ec96e71_Mo2F,23,2,2.4973855121590365,1.0,3.4973855121590365
26af6215d5dc41ba90ab08372ec96e71_Mo2F,24,2,1.9079812469345643,1.0,2.9079812469345643
26af6215d5dc41ba90ab08372ec96e71_Mo2F,25,2,1.8575595028101413,0.5,2.3575595028101413
26af6215d5dc41ba90ab08372ec96e71_Mo2F,26,2,1.487268726343862,0.5,1.987268726343862
26af6215d5dc41ba90ab08372ec96e71_Mo2F,27,2,4.116469140499086,1.0,5.116469140499086
26af6215d5dc41ba90ab08372ec96e71_Mo2F,28,2,4.821490571916256,1.0,5.821490571916256
26af6215d5dc41ba90ab08372ec96e71_Mo2F,29,2,1.664330040323708,0.5,2.164330040323708
26af6215d5dc41ba90ab08372ec96e71_Mo2F,30,2,2.601556693357824,1.0,3.601556693357824
26af6215d5dc41ba90ab08372ec96e71_Mo2F,31,2,2.709140888600569,0.5,3.209140888600569
26af6215d5dc41ba90ab08372ec96e71_Mo2F,32,2,1.821402699962759,0.5,2.321402699962759
26af6215d5dc41ba90ab08372ec96e71_Mo2F,33,2,4.065313173514802,1.0,5.065313173514802
26af6215d5dc41ba90ab08372ec96e71_Mo2F,34,2,2.0560625995597603,1.0,3.0560625995597603
26af6215d5dc41ba90ab08372ec96e71_Mo2F,35,2,4.857351549772623,0.5,5.357351549772623
26af6215d5dc41ba90ab08372ec96e71_Mo2F,36,2,1.3679905031338928,0.5,1.8679905031338928
26af6215d5dc41ba90ab08372ec96e71_Mo2F,37,2,3.8480984157833684,0.5,4.348098415783369
26af6215d5dc41ba90ab08372ec96e71_Mo2F,38,2,3.073873505854326,0.0,3.073873505854326
26af6215d5dc41ba90ab08372ec96e71_Mo2F,39,2,1.2623704910802636,0.0,1.2623704910802636
