user,position,user_seed_genre,cont_drift,cat_drift,total_drift
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,2,1,2.2847342020294192,1.0,3.2847342020294192
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,3,1,1.9781002722580496,1.0,2.9781002722580494
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,4,1,2.482966482823475,1.0,3.482966482823475
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,5,1,2.281091531203432,1.0,3.281091531203432
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,6,1,2.2802427639568745,1.0,3.2802427639568745
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,7,1,2.0562499380886288,1.0,3.0562499380886288
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,8,1,2.0140191810896804,1.0,3.0140191810896804
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,9,1,1.5963738150384732,1.0,2.596373815038473
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,10,1,2.689182070770751,1.0,3.689182070770751
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,11,1,2.1278731429053312,1.0,3.1278731429053312
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,12,1,3.0885976625499643,0.5,3.5885976625499643
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,13,1,1.6190369201699872,1.0,2.6190369201699872
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,14,1,2.3196766863511704,0.5,2.8196766863511704
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,15,1,5.127164925291047,1.0,6.127164925291047
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,16,1,3.564538450102965,1.0,4.564538450102965
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,17,1,2.9052408961323497,0.5,3.4052408961323497
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,18,1,2.4714546350779596,1.0,3.4714546350779596
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,19,1,3.0791411431097684,1.0,4.079141143109768
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,20,1,2.6374573226856,1.0,3.6374573226856
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,21,1,2.6787959563368897,1.0,3.6787959563368897
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,22,1,1.9086984719100737,1.0,2.908698471910074
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,23,1,2.265330542333703,1.0,3.265330542333703
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,24,1,3.9321378227789205,0.5,4.4321378227789205
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,25,1,2.9394392337494977,1.0,3.9394392337494977
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,26,1,2.4559193764901353,0.5,2.9559193764901353
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,27,1,3.830454992230053,0.5,4.330454992230052
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,28,1,2.375508397760197,1.0,3.375508397760197
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,29,1,2.5883075179942936,1.0,3.5883075179942936
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,30,1,1.8454168902544243,1.0,2.845416890254424
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,31,1,3.052519944780113,0.5,3.552519944780113
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,32,1,1.6190369201699872,1.0,2.6190369201699872
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,33,1,3.3891807544964188,1.0,4.389180754496419
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,34,1,2.158344481113957,0.5,2.658344481113957
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,35,1,1.5564294192039063,1.0,2.5564294192039063
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,36,1,1.653212041927155,1.0,2.653212041927155
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,37,1,3.368478668795203,0.5,3.868478668795203
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,38,1,3.570949328267506,1.0,4.570949328267506
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,39,1,2.1738698638673917,0.5,2.6738698638673917
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,40,1,1.711802026188521,1.0,2.711802026188521
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,41,1,4.153246195131633,1.0,5.153246195131633
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,42,1,4.681001193045923,0.5,5.181001193045923
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,43,1,2.2263298767958726,0.5,2.7263298767958726
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,44,1,1.5693100737985113,1.0,2.569310073798511
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,45,1,2.454461721929222,1.0,3.454461721929222
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,46,1,4.210540448774145,0.5,4.710540448774145
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,47,1,1.9749429161289733,1.0,2.974942916128973
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,48,1,2.8872659694236527,1.0,3.8872659694236527
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,49,1,2.6847582158394423,1.0,3.6847582158394423
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,50,1,3.1357661522538116,1.0,4.135766152253812
23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,51,1,1.9005486639501281,1.0,2.9005486639501283
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,2,1,2.2847342020294192,1.0,3.2847342020294192
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,3,1,1.9781002722580496,1.0,2.9781002722580494
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,4,1,2.482966482823475,1.0,3.482966482823475
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,5,1,2.281091531203432,1.0,3.281091531203432
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,6,1,2.2802427639568745,1.0,3.2802427639568745
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,7,1,2.1278731429053312,1.0,3.1278731429053312
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,8,1,2.0140191810896804,1.0,3.0140191810896804
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,9,1,1.6190369201699872,1.0,2.6190369201699872
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,10,1,2.0562499380886288,1.0,3.0562499380886288
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,11,1,2.6787959563368897,1.0,3.6787959563368897
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,12,1,3.564538450102965,1.0,4.564538450102965
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,13,1,2.9394392337494977,1.0,3.9394392337494977
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,14,1,2.3196766863511704,0.5,2.8196766863511704
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,15,1,5.127164925291047,1.0,6.127164925291047
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,16,1,2.689182070770751,1.0,3.689182070770751
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,17,1,1.5564294192039063,1.0,2.5564294192039063
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,18,1,3.0885976625499643,0.5,3.5885976625499643
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,19,1,1.5963738150384732,1.0,2.596373815038473
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,20,1,1.9086984719100737,1.0,2.908698471910074
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,21,1,2.6374573226856,1.0,3.6374573226856
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,22,1,2.4714546350779596,1.0,3.4714546350779596
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,23,1,3.368478668795203,0.5,3.868478668795203
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,24,1,2.5883075179942936,1.0,3.5883075179942936
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,25,1,3.052519944780113,0.5,3.552519944780113
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,26,1,2.9052408961323497,0.5,3.4052408961323497
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,27,1,1.8454168902544243,1.0,2.845416890254424
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,28,1,3.9321378227789205,0.5,4.4321378227789205
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,29,1,3.0791411431097684,1.0,4.079141143109768
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,30,1,2.158344481113957,0.5,2.658344481113957
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,31,1,2.4559193764901353,0.5,2.9559193764901353
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,32,1,2.1738698638673917,0.5,2.6738698638673917
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,33,1,1.653212041927155,1.0,2.653212041927155
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,34,1,2.72462009657625,0.5,3.22462009657625
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,35,1,3.570949328267506,1.0,4.570949328267506
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,36,1,3.3891807544964188,1.0,4.389180754496419
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,37,1,2.265330542333703,1.0,3.265330542333703
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,38,1,2.6847582158394423,1.0,3.6847582158394423
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,39,1,1.5693100737985113,1.0,2.569310073798511
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,40,1,1.7285655998697709,0.5,2.228565599869771
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,41,1,3.830454992230053,0.5,4.330454992230052
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,42,1,4.681001193045923,0.5,5.181001193045923
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,43,1,2.4594318923360783,1.0,3.4594318923360783
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,44,1,2.8091498079396278,0.5,3.3091498079396278
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,45,1,2.375508397760197,1.0,3.375508397760197
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,46,1,1.5694755514892915,0.5,2.0694755514892913
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,47,1,1.0828804367979628,1.0,2.0828804367979625
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,48,1,2.965037264143944,1.0,3.965037264143944
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,49,1,2.0947949506175063,1.0,3.0947949506175063
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,50,1,3.1133268928457745,1.0,4.113326892845775
23aada40ba9e4409a6609a7efe0343fc_Lois Lane,51,1,3.32630938403866,0.5,3.82630938403866
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,2,1,2.2847342020294192,1.0,3.2847342020294192
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,3,1,3.564538450102965,1.0,4.564538450102965
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,4,1,2.281091531203432,1.0,3.281091531203432
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,5,1,1.9781002722580496,1.0,2.9781002722580494
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,6,1,2.607455290659506,1.0,3.607455290659506
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,7,1,2.1278731429053312,1.0,3.1278731429053312
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,8,1,2.037531701390371,1.0,3.037531701390371
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,9,1,2.5970937559321663,1.0,3.5970937559321663
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,10,1,1.3994953289810663,1.0,2.3994953289810663
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,11,1,5.127164925291047,1.0,6.127164925291047
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,12,1,2.351652887834916,1.0,3.351652887834916
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,13,1,1.9266415065881854,1.0,2.9266415065881857
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,14,1,2.4559193764901353,0.5,2.9559193764901353
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,15,1,2.60492898025218,1.0,3.60492898025218
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,16,1,2.2145985945753934,1.0,3.2145985945753934
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,17,1,2.6374573226856,1.0,3.6374573226856
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,18,1,1.3994953289810663,1.0,2.3994953289810663
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,19,1,2.994840281955358,0.5,3.494840281955358
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,20,1,3.670835136467971,1.0,4.670835136467971
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,21,1,1.711802026188521,1.0,2.711802026188521
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,22,1,3.106593851154543,1.0,4.106593851154543
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,23,1,2.856870228621845,1.0,3.856870228621845
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,24,1,2.9611990561141126,1.0,3.9611990561141126
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,25,1,2.698053671672116,1.0,3.698053671672116
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,26,1,1.9086984719100737,1.0,2.908698471910074
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,27,1,1.5762547384210053,1.0,2.5762547384210053
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,28,1,3.149657847805071,0.5,3.649657847805071
