first_genre,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,genre_label
1,-0.19563153268500288,-0.38644548650463495,0.14385716778786434,0.2384133016288566,-0.49367021734150807,0.23893766459318022,0.40398340768066066,-0.34855891077117723,0.6836875022193977,0.6805562361794175,5.0,0.0,Pop & Mainstream
2,-0.06410913703048272,-0.8048668326644673,0.7880857739202678,0.44735229623422235,-0.513178874877766,-0.9045900095176381,0.21013622443236238,-0.19200680481219962,0.9179627390298217,1.8051048805190821,3.0,0.0,Urban & Contemporary
3,-0.6559599174758232,-0.04488660714242576,0.4752504836995948,0.7551642079296275,0.7301291980257734,0.5011623555657508,0.1791583763476262,-0.3578590358776513,0.12399336101934748,-0.9627031341980019,6.0,0.0,Electronic & Beat-Based
4,0.0016520607967773215,-0.8578088725752965,0.4938085093906513,0.16379223212694036,-0.5091356297925312,-0.2874118962720519,0.6016635498197681,-0.503560995879076,0.33468384244617216,1.049327142971884,0.0,1.0,Rock & Heavy
5,-4.470109391456906,1.386437288019699,-0.06028111481376165,-1.265201248834758,-0.513178874877766,-0.3656992677798048,-0.5381076193669038,-0.5810620384330253,0.14289497859559436,0.8325222691982913,1.0,1.0,"Roots, Jazz & Classical Traditions"
